Service Request URL,Service Request,Status,Request Date,Description,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001215&type=new_cs180228212904&viewRole=,DPU000001215,Assigned,"August 22, 2018 11:36 am",leafs in ditch needs to be cleaned out,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005982&type=new_cs180221194656&viewRole=,DPW000005982,Assigned,"August 22, 2018 11:34 am",limb hanging on line,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005977&type=new_cs180221194656&viewRole=,DPW000005977,Assigned,"August 22, 2018 11:25 am",there are tree limbs that are blocking the street light.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001214&type=new_cs180226204420&viewRole=,DPU000001214,Completed,"August 22, 2018 11:24 am",there is a bulb out in the dead end street and its dark and she believes there are illegal actives going on,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005976&type=new_cs180301154109&viewRole=,DPW000005976,Completed,"August 22, 2018 11:17 am",Pothole in the roadway westbound.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005975&type=new_cs180221192758&viewRole=,DPW000005975,Assigned,"August 22, 2018 11:15 am",Trash at this location for pickup in the alley from the trash there are 100 of rats .,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001213&type=new_cs180228212504&viewRole=,DPU000001213,Assigned,"August 22, 2018 11:08 am",drain in located on the side of the property and when it rains the water has washed all the gravel and dirt from the alley in front of the drain so the street floods,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005974&type=new_cs180221192758&viewRole=,DPW000005974,Completed,"August 22, 2018 11:07 am",Customer states his trash was not pickup on yesterday.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005973&type=new_cs180221192541&viewRole=,DPW000005973,Assigned,"August 22, 2018 10:58 am",red paint on AP Hill statue.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001212&type=new_cs180226204420&viewRole=,DPU000001212,Completed,"August 22, 2018 10:54 am",Citizen stated this streetlight has been out for two weeks.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005972&type=new_cs180221194656&viewRole=,DPW000005972,Assigned,"August 22, 2018 10:47 am",tree leaning and its about to fall in the middle of the street,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005971&type=new_cs180301154109&viewRole=,DPW000005971,Completed,"August 22, 2018 10:39 am",There is a substantial deep hole in the road at the T of the alley going out to S Crenshaw Ave the north of the public parking garage on S Crenshaw. This pothole is in the alley between the garage and Tuckaway Ellwood House Daycare. This hole is at least 6 feet in diameter and 8 to 10 inches deep and creates a safety concern when bringing my childern to daycare.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001211&type=new_cs180226204420&viewRole=,DPU000001211,Completed,"August 22, 2018 10:23 am",light in alley behind address is out,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005964&type=new_cs180221190731&viewRole=,DPW000005964,Completed,"August 22, 2018 10:13 am","TLA Inc is a business across from the Richmond City School Bus Depot on Roane St. When the bus drivers park on the side of the street where my business is located, they end up parking too close to the entrance to our parking lot, which blocks trucks from coming in/out. We have heavy truck traffic making deliveries and pickups M-F 7:30AM-5:00PM. We'd like a no parking sign to protect 15 ft. to the South of the parking lot.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001210&type=new_cs180226204420&viewRole=,DPU000001210,Completed,"August 22, 2018 10:10 am",Light is off at all times. Located across from 5816 Westower Dr.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001209&type=new_cs180226204420&viewRole=,DPU000001209,Completed,"August 22, 2018 10:09 am",This light is off at all times. Located across from 5842 Westower Dr.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000230&type=new_cs180327173306&viewRole=,RPD000000230,Completed,"August 22, 2018 10:02 am",there is illegal dumping of construction material in the alley the are pallets all around the house and grass behind fence is 3 feet high,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005961&type=new_cs180301154109&viewRole=,DPW000005961,Completed,"August 22, 2018 10:01 am",Potholes are intersection of Pine & Delano,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005960&type=new_cs180301154109&viewRole=,DPW000005960,Completed,"August 22, 2018 10:01 am",there are 2 pot holes that need to be filled,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000001024&type=new_cs180301161330&viewRole=,PDR000001024,Completed,"August 22, 2018 9:28 am",car in the back of the home and people stay in them,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005955&type=new_cs180221192758&viewRole=,DPW000005955,Completed,"August 22, 2018 9:20 am",Trash missed at this location several times please investigate and pickup at this location on trash day. A1B1,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005954&type=new_cs180221192758&viewRole=,DPW000005954,Completed,"August 22, 2018 9:19 am",Bulk collection. This isn't really about a missed collection but Bulk wasn't and option.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005953&type=new_cs180301154109&viewRole=,DPW000005953,Assigned,"August 22, 2018 9:14 am",There is a portion of roadway directly in front of our house that has been upheaved due to heavy equipment and needs to be smoothed out so that the bottom of my car doesn't scrape when i drive over it. We have witnessed other cars drive over this section of road and lose their undercarriage.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005952&type=new_cs180301154109&viewRole=,DPW000005952,Completed,"August 22, 2018 9:12 am",Two very large potholes at this location and in front of 3100 W. Grace St. please repair asap. A1B1,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005951&type=new_cs180221194656&viewRole=,DPW000005951,Assigned,"August 22, 2018 9:11 am","Remove a large pile of dead tree branches from the middle center plot that is city property. Thank you. Thanks a lot. Oh, another issue: possible, There is a tree at the end of my block as well. Those branches hang very low over the pedestrian walk space. One has to bend over, to walk under the overhanging branches. Thanks for your attention to this matter.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005950&type=new_cs180221194656&viewRole=,DPW000005950,Assigned,"August 22, 2018 9:07 am","Good Afternoon Mr. Chupek, Ms. Minor called our office again today. She would like someone to meet with her at the property, to review the “property line” and compare it to what her deeds states (when she purchased the property). I believe she is trying to prove that when she purchased the house, the tree was not on her property. Ms. Minor is still requesting a meeting with the Mayor; although, I’ve explained it was nothing the City could do. Is it possible to fulfill her request? Thank you",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005948&type=new_cs180221192758&viewRole=,DPW000005948,Completed,"August 22, 2018 9:05 am",trash has been sitting on her property for 3 weeks,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005946&type=new_cs180301154109&viewRole=,DPW000005946,Assigned,"August 22, 2018 8:51 am",Citizen states at corner and of Rawlings and Government Rd there is a bus stop #3692 the curb and gutter is eroding over a gas line,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001208&type=new_cs180226204420&viewRole=,DPU000001208,Completed,"August 22, 2018 8:40 am",Citizen states it's dark in area at night,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005940&type=new_cs180301154109&viewRole=,DPW000005940,Assigned,"August 22, 2018 7:54 am","The sidewalk in front of 207 Tilden St. has been cut, removed, and replaced, possibly for owner repairs to/replacement of the water line into the house; this occurred Thursday June 21; I incorrectly posted this to SeeClickFix originally, thus the delay. The sidewalk is uneven, in some places simply filled with gravel; The sidewalk from 207 Tilden to Hanover Ave. is actually all in need of resurfacing, but especially from alley-to-alley in front of 207 Tilden Ave.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000229&type=new_cs180529151322&viewRole=,RPD000000229,Completed,"August 22, 2018 7:41 am",Mobile home w Maine license plate parked south of Intersection of Cherry St and China St. windows opened/closed and electrical hookup. Not sure if home or work set up,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005938&type=new_cs180221194656&viewRole=,DPW000005938,Assigned,"August 22, 2018 7:37 am",Very large dead tree,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005937&type=new_cs180221191046&viewRole=,DPW000005937,Assigned,"August 22, 2018 6:34 am",In front of St Andrew’s School. There is a dead tree which needs to be cut down and replaced with a new tree. I request that the new tree be a crepe myrtle or a cherry tree (Cherry St is just a few feet away) Thank you.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001207&type=new_cs180226204420&viewRole=,DPU000001207,Completed,"August 21, 2018 10:51 pm","Light at the intersection with the alley is very dim, in the 400 block of W 26th St.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001206&type=new_cs180226204420&viewRole=,DPU000001206,Completed,"August 21, 2018 10:48 pm",Light in the alley behind 2001 Semmes Ave is out.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001205&type=new_cs180226204420&viewRole=,DPU000001205,Completed,"August 21, 2018 10:29 pm",31st & Broad - NW AND SW corner lights out. Two lights are out at this corner,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001204&type=new_cs180226204420&viewRole=,DPU000001204,Completed,"August 21, 2018 10:27 pm",26th & Broad SW corner streetlight is out,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001203&type=new_cs180226204420&viewRole=,DPU000001203,Completed,"August 21, 2018 10:26 pm",Streetlight near Semmes Ave is very dim.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001202&type=new_cs180226204420&viewRole=,DPU000001202,Completed,"August 21, 2018 10:26 pm",25th & Broad NE corner- light is out,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001201&type=new_cs180226204420&viewRole=,DPU000001201,Completed,"August 21, 2018 10:23 pm",24th & Broad NW corner light is out by firestation,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005936&type=new_cs180221194656&viewRole=,DPW000005936,Assigned,"August 21, 2018 9:54 pm",Need trees removed at Cedar Street & North 24th Street. Cedar Street Baptist Church of God is in midst of renovations of Historic Sanctuary. Trees are distracting and take away from the beauty of the site. Trees are overgrown and unsightly. Hazard to guests that will be coming to Grand Opening Celebration.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005935&type=new_cs180301154109&viewRole=,DPW000005935,Assigned,"August 21, 2018 9:46 pm","Sidewalk at Cedar Street & North 24th Street is in disrepair. Bricks are uneven, missing, and broken. Historic Sanctuary has been renovated; renovations to be completed within the next two weeks. Need repairs made for Grand Opening Celebration to prevent injury",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001200&type=new_cs180226204420&viewRole=,DPU000001200,Completed,"August 21, 2018 9:30 pm",Pole CI39 right next to alley.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005934&type=new_cs180221194457&viewRole=,DPW000005934,Assigned,"August 21, 2018 9:15 pm",Vegetation growing to the left obstructs line of sight for approaching traffic making it dangerous to pull out from the stop sign at Ragsdale Road and Evansway Lane.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005932&type=new_cs180221194423&viewRole=,DPW000005932,Assigned,"August 21, 2018 8:58 pm","The original Miller avenue and W Roberts street intersection sign is broken and leaning over at an angle. I submitted this ticket once already to RVA311 and it was closed despite not being resolved. The sign remains broken, see attached image.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001199&type=new_cs180226204420&viewRole=,DPU000001199,Completed,"August 21, 2018 8:56 pm",23& Grace. NW CORNER,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005931&type=new_cs180221190731&viewRole=,DPW000005931,Assigned,"August 21, 2018 7:31 pm",You all don’t have a specific request for construction issues so... There are no sidewalk closed ahead or signs to direct pedestrians around the gates put up at the old Keith Fabry building at S Foushee and E Canal. Even with the signs more is needed than just blocking off the sidewalk the way they did. Multiple people were walking around it today in the street in which is already a small lane. Really dangerous for pedestrians as the merging for Downtown Expy happens right there too.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001198&type=new_cs180228212904&viewRole=,DPU000001198,Assigned,"August 21, 2018 6:41 pm",Drainage from street uphill results in flooding of driveway and lawn. We have dealt with this for over a decade since a city engineer told us the curbs were cut in the wrong place. Current DPW sidewalk project *not* addressing drainage problem.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005930&type=new_cs180221192758&viewRole=,DPW000005930,Assigned,"August 21, 2018 6:12 pm",2 sofas in between sidewalk and street,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005928&type=new_cs180301154109&viewRole=,DPW000005928,Completed,"August 21, 2018 5:07 pm",Located at the intersection of Meadow St and E Broad Streets.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001197&type=new_cs180228155543&viewRole=,DPU000001197,Assigned,"August 21, 2018 4:59 pm","Small hole, afraid will get larger",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005925&type=new_cs180221194656&viewRole=,DPW000005925,Assigned,"August 21, 2018 4:51 pm","Tree appears dead, The citizen is requesting to have it looked at and cut down",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005924&type=new_cs180221194656&viewRole=,DPW000005924,Assigned,"August 21, 2018 4:50 pm",Tree on southeast corner of intersection at Robinson Street and Stuart Avenue. Limbs continue to fall and they have been quite large at times. Tree is in poor health and has many more dead limbs on it.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001196&type=new_cs180301142929&viewRole=,DPU000001196,Assigned,"August 21, 2018 4:41 pm","The storm drain is completely clogged offering no drainage. There is no missing concrete or brick, but I had to pick one in the drop down menu.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001195&type=new_cs180227203302&viewRole=,DPU000001195,In Progress,"August 21, 2018 4:34 pm","Located in the alley behind 4012 Newport Drive, Richmond, 23227",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001194&type=new_cs180228155543&viewRole=,DPU000001194,Completed,"August 21, 2018 4:20 pm",large 6 inches in diameter hole that about 2 feet deep in front of property,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001193&type=new_cs180226204420&viewRole=,DPU000001193,Completed,"August 21, 2018 4:12 pm",the light is on the corner of Salem and Benton has been out for 3 months,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001192&type=new_cs180226204420&viewRole=,DPU000001192,Completed,"August 21, 2018 4:11 pm",The gas street light filaments have burned out and need to be replaced.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001191&type=new_cs180226204420&viewRole=,DPU000001191,Completed,"August 21, 2018 4:07 pm",Hello! I'd like to report an un-shielded street light that is in the parking lot directly behind St. Patrick's Catholic Church at 213 N 25th St. This street light is way too bright for the purpose of providing visibility in the parking lot. It is actually causing major lighting pollution in the houses and apartment buildings adjacent to the lot. This issue could be easily fixed with a proper inexpensive light shield that would focus the light downward so it doesn't blanket the entire neighborhoo Images of the street light,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005917&type=new_cs180221194656&viewRole=,DPW000005917,Assigned,"August 21, 2018 3:45 pm",there is a tree that is growing wild and the vines are starting to attach to the utility line and she is afraid that something is going to happen,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001190&type=new_cs180228212904&viewRole=,DPU000001190,Completed,"August 21, 2018 3:38 pm",Citizen called to advise about vegetation in channel in rear of property.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001189&type=new_cs180226204420&viewRole=,DPU000001189,Completed,"August 21, 2018 3:34 pm",light out whole side street is dark,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001188&type=new_cs180226204420&viewRole=,DPU000001188,Completed,"August 21, 2018 3:32 pm",street light out at corner,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005916&type=new_cs180301154109&viewRole=,DPW000005916,Assigned,"August 21, 2018 3:25 pm",Caller has fallen several times on the sidewalk - she states the tree roots are causing the sidewalk to buckle and lift.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005915&type=new_cs180301154109&viewRole=,DPW000005915,Completed,"August 21, 2018 3:21 pm","There is a large and very dangerous sinkhole in the road. Our address is 10 Canterbury Rd, but we are on the corner of Canterbury Rd. and Exeter Rd. The sinkhole is on the Exeter Rd. side, near our driveway. We have purchased a cone and put it there, but someone is going to get hurt soon if this isn't repaired. I have called twice to report this.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000228&type=new_cs180529151322&viewRole=,RPD000000228,Completed,"August 21, 2018 3:17 pm",4606 H. Whiting Circle.........Wrecked Vehicle............Tag VSH 7812,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001187&type=new_cs180228155543&viewRole=,DPU000001187,Assigned,"August 21, 2018 3:17 pm",Large sinkhole that is getting bigger. Citizen is afraid someone is going to fall in,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005913&type=new_cs180221194656&viewRole=,DPW000005913,Assigned,"August 21, 2018 3:11 pm",tree needs to be maintained.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001186&type=new_cs180226204420&viewRole=,DPU000001186,Completed,"August 21, 2018 2:56 pm",There is a 2 lights out one in the alley and the other on the street,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005911&type=new_cs180301154109&viewRole=,DPW000005911,Completed,"August 21, 2018 2:50 pm","Deep, dangerous hole, present now for several weeks; has been marked but no evidence of repair effort.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005910&type=new_cs180301154109&viewRole=,DPW000005910,Completed,"August 21, 2018 2:44 pm",Citizen states that her whole subdivision needs to be repaved because the streets are no longer black. She resides in the Farmbrook subdivision.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005909&type=new_cs180221194656&viewRole=,DPW000005909,Assigned,"August 21, 2018 2:42 pm",would like to have removed because it is rotten,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001185&type=new_cs180226204420&viewRole=,DPU000001185,Completed,"August 21, 2018 2:42 pm","all of the streetlights on N 26th street , between E broad and E grace street are off and have been for two weeks , caller stated that she has tripped and fall due to her not being able to see",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005906&type=new_cs180221194457&viewRole=,DPW000005906,Assigned,"August 21, 2018 2:36 pm",This is a large amount of Vegetation growing on the Northeast Corner of Fitzhugh Ave Shan,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005905&type=new_cs180221194656&viewRole=,DPW000005905,Assigned,"August 21, 2018 2:36 pm",Tree ID: 133474 - caller states the tree has started falling and has dropped large limbs that have damaged property.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005904&type=new_cs180301154109&viewRole=,DPW000005904,Completed,"August 21, 2018 2:35 pm",the potholes is located in between 2300 and 2400 3rd avenue and spruce street,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005903&type=new_cs180221192758&viewRole=,DPW000005903,Assigned,"August 21, 2018 2:33 pm","Once again, bulk trash and overflow garbage from neighbors and businesses in the neighborhood are stacked up against this building. Some of this trash has been sitting here for 3 weeks. overflow garbage and bulk trash overflow garbage and bulk trash",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005901&type=new_cs180221192758&viewRole=,DPW000005901,Completed,"August 21, 2018 2:17 pm",trash was not pick up today for a business due to a van being blocked,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005900&type=new_cs180301154109&viewRole=,DPW000005900,Completed,"August 21, 2018 2:17 pm",The utility trench at 4311 Bromley Lane is in need of repair before it becomes a larger problem. Please remove and replace existing asphalt with 2” SM-9.5A and not cold patch or BM-25,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005899&type=new_cs180221194656&viewRole=,DPW000005899,Assigned,"August 21, 2018 1:53 pm",Tall grass and is blocking vision out of driveway,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001184&type=new_cs180226204420&viewRole=,DPU000001184,Completed,"August 21, 2018 1:53 pm",2 light out and trees overgrown,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005895&type=new_cs180301154109&viewRole=,DPW000005895,Completed,"August 21, 2018 1:40 pm","Citizen is requesting to have the street repaved and states that she put in a request about 6 years ago, but nothing occurred.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005894&type=new_cs180301154109&viewRole=,DPW000005894,Assigned,"August 21, 2018 1:38 pm",Citizen called to advise that all of the crosswalks in Southside Plaza need to be redone because they are barely visible.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005893&type=new_cs180221194457&viewRole=,DPW000005893,Completed,"August 21, 2018 1:34 pm",Mr. King said that a citizen at this location has planted flowers on the sidewalk blocking citizen from walking in front. Mrs. King walks with a walker she has to go in the street to get around the plants please investigate this issue 1300 blk of 22nd and T. St. asap A1B1,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005892&type=new_cs180301154109&viewRole=,DPW000005892,Assigned,"August 21, 2018 1:31 pm",Caller is calling in regards to previous request submitted back in may under request # 101000116097..,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005886&type=new_cs180221192758&viewRole=,DPW000005886,Assigned,"August 21, 2018 12:55 pm","The tenants/owners of properties here (2200-2210 Park Ave) constant leave trash/recycling cans on sidewalk, along with garbage, debris, etc. Thanks.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005883&type=new_cs180221194423&viewRole=,DPW000005883,Assigned,"August 21, 2018 12:39 pm","The street sign at this location (see picture) is in danger of falling over. Please repair/replace, whichever is appropriate. Thanks!",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005882&type=new_cs180221194656&viewRole=,DPW000005882,Assigned,"August 21, 2018 12:39 pm","Tree in front of our apartment has several dead limbs that need to be pruned/removed. They are hanging directly over our walkway, the sidewalk, and the street. We have to avoid using our walkway for fear of the branch breaking and falling on our heads and we avoid parking under the tree in case a branch breaks.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005881&type=new_cs180301154109&viewRole=,DPW000005881,Completed,"August 21, 2018 12:33 pm",on Jefferson heading south center lane at stop light,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005880&type=new_cs180221192758&viewRole=,DPW000005880,Assigned,"August 21, 2018 12:22 pm",3 brush/refuse collection cycles missed. Brush and household refuse in alley beside supercans.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001182&type=new_cs180226204420&viewRole=,DPU000001182,Completed,"August 21, 2018 12:17 pm",the street light is on the side of this house,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005877&type=new_cs180221192758&viewRole=,DPW000005877,Assigned,"August 21, 2018 12:05 pm","Black basketball goal. Long pole, base and backboard. In the curb. Raod Hazard",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005876&type=new_cs180221194656&viewRole=,DPW000005876,Assigned,"August 21, 2018 12:04 pm",Citizen states tree need to be pruned,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001181&type=new_cs180226204420&viewRole=,DPU000001181,Completed,"August 21, 2018 12:00 pm",The streetlight behind my home in the alley labeled#10 is out and needs to be repaired,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005870&type=new_cs180221192758&viewRole=,DPW000005870,Assigned,"August 21, 2018 11:39 am",Tree debris located on the backside by the alley on the Grace St .side.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001180&type=new_cs180226204420&viewRole=,DPU000001180,Completed,"August 21, 2018 11:33 am",light across street from address barely lit,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005867&type=new_cs180221192758&viewRole=,DPW000005867,Assigned,"August 21, 2018 11:19 am",Storm debris pile that has been there 2 months! Thank you!!,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005865&type=new_cs180221194656&viewRole=,DPW000005865,Assigned,"August 21, 2018 11:09 am",THERE IS A BIG TREE WITH LIMBS HANGING DOWN AND THERE ARE TANGLING IN WITH THE UTULITY LINE. AND THE RESIDENT WOULD LIKE FOR SOMEONE TO COME OUT THERE SO THAT IT CAN BE TAKE CARE OFF,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005864&type=new_cs180301154109&viewRole=,DPW000005864,Completed,"August 21, 2018 11:01 am",In alley this is a pothole as well,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005863&type=new_cs180301154109&viewRole=,DPW000005863,Completed,"August 21, 2018 10:58 am",Pothole in the road,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005859&type=new_cs180301154109&viewRole=,DPW000005859,Completed,"August 21, 2018 10:42 am",Citizen called to advise of pothole. Say it is marked but not repaired. has been months.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005858&type=new_cs180221192758&viewRole=,DPW000005858,Completed,"August 21, 2018 10:38 am",caller she has not had her trash dumped today was wondering is there something going on with the collector they usually come at 8:30 am ; have not shown up for the entire neighborhood has not been dumped,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001179&type=new_cs180226204420&viewRole=,DPU000001179,Completed,"August 21, 2018 10:34 am",BETWEEN 3006-3008 COLUMBIA STREET THE LAMP IS OUT AND IT HAS BEEN OUT FOR THE PAST FEW MONTHS.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005857&type=new_cs180301154109&viewRole=,DPW000005857,Completed,"August 21, 2018 10:26 am",2 blocks of concrete missing because trees use to be there .. location is in front of elderly living facility needs to be replaced asap .. alot of the citizen uses walkers and the sidewalk is presenting a tripping hazard for the elderly,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005855&type=new_cs180301154109&viewRole=,DPW000005855,Completed,"August 21, 2018 10:13 am",Pothole located on Monument to the stop light on Malvern,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005853&type=new_cs180221194656&viewRole=,DPW000005853,Assigned,"August 21, 2018 10:07 am",Tree Limb in roadway,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001178&type=new_cs180226204420&viewRole=,DPU000001178,In Progress,"August 21, 2018 10:06 am",all of the lights are out in the alley and would like to have fixed because its to dark,,,
