Service Request URL,Service Request,Status,Request Date,Description,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001961&type=new_cs180226204420&viewRole=,DPU000001961,Completed,"September 29, 2018 1:24 am",Bulbs are out on both northbound and southbound sides of the Nickel Bridge from Byrd Park.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008840&type=new_cs180221194251&viewRole=,DPW000008840,Completed,"September 29, 2018 1:18 am",Heading northbound. one of the flashing yellow bulbs on the sign that warns that the lane ends is out before driving across the Nickel Bridge from southside.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008839&type=new_cs180301154109&viewRole=,DPW000008839,Completed,"September 29, 2018 1:08 am",Pothole in the street in front of 2814 Fendall Ave.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008838&type=new_cs180301154109&viewRole=,DPW000008838,Completed,"September 29, 2018 12:05 am",pot hole repair,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001960&type=new_cs180226204420&viewRole=,DPU000001960,Completed,"September 28, 2018 11:01 pm","Thank you for all you do. Street light on this block of N Lombardy St on the odd side, number 15",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000312&type=new_cs180327174102&viewRole=,RPD000000312,Assigned,"September 28, 2018 10:20 pm","Why is the speed limit not enforced on Idlewood Ave? Speed Bumps, Speed Bumps, Speed Bumps... I see these all over town. Other schools have speed bumps in place to calm traffic around them. Is it a possibility to get these in place here along Idlewood? I live across the street from St Andrews Elementary School in a 25 mph, school/residential zone. After numerous complaints I continue to see vehicles speeding down Idlewood Avenue on a daily basis.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008837&type=new_cs180301154109&viewRole=,DPW000008837,Assigned,"September 28, 2018 9:07 pm",SECOND REQUEST. There is a manhole that sits very high in this section of Jahnke Rd. heading towards Chippenham Hospital. It causes vehicle damage and traffic slowdowns. Please lower this manhole or pave around it. Please do not close this case without explanation. Thank you!,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001959&type=new_cs180221191708&viewRole=,DPU000001959,In Progress,"September 28, 2018 8:13 pm",This part of the 1000 block of 47th street is extremely dark at night. There is a utility pole directly across the street from 1002 West 47th Street (east side of 47th Street) that a streetlight could be placed on.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008836&type=new_cs180301154109&viewRole=,DPW000008836,Completed,"September 28, 2018 5:55 pm",Pothole at intersection of Blacker and Augusta.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001958&type=new_cs180226204420&viewRole=,DPU000001958,In Progress,"September 28, 2018 5:18 pm",4 Linear park path street lights are out along red brick wall fronting Belvedere. Some are obstructed by trees.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008834&type=new_cs180221194656&viewRole=,DPW000008834,Assigned,"September 28, 2018 5:12 pm",Would like to have the tree removed. It look as if it is slowly dying and citizen does not want it to fall.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008829&type=new_cs180301154109&viewRole=,DPW000008829,Completed,"September 28, 2018 4:33 pm",on w 33rd and midlothian turnpike and Dundee avenue on the same side of the street it righ on the corn on the side of her home,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008825&type=new_cs180221192758&viewRole=,DPW000008825,Assigned,"September 28, 2018 4:14 pm",set the storm debris on the curb and would like to pick them up,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008822&type=new_cs180221194423&viewRole=,DPW000008822,Assigned,"September 28, 2018 4:08 pm",sign was knocked over is currently laying in the grass,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008821&type=new_cs180301154109&viewRole=,DPW000008821,Assigned,"September 28, 2018 4:07 pm",Water does not drain. Constant standing water along curb.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001957&type=new_cs180228212504&viewRole=,DPU000001957,Assigned,"September 28, 2018 4:05 pm",Rainwater collects and does not at base of handicapped ramp on sidewalk in front of Hill Cafe. Makes it difficult to access sidewalk during and after rainfall. It is a access issue as well as a public health issue (standing water leading to mosquito breeding),,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008820&type=new_cs180221194656&viewRole=,DPW000008820,Assigned,"September 28, 2018 4:00 pm",Tree in city’s right of way in front of residence is causing sidewalk and street damage. Major trip hazard for pedestrians.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001956&type=new_cs180226204420&viewRole=,DPU000001956,Completed,"September 28, 2018 3:55 pm","Street light seems to over heat after a period of being on, goes out for awhile, eventually comes back on, and then repeats the process.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001955&type=new_cs180226204420&viewRole=,DPU000001955,Completed,"September 28, 2018 3:44 pm",Four street lights in a row are out on Rugby Road starting at the intersection of Carillion Ct and going south.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000001492&type=new_cs180301161330&viewRole=,PDR000001492,Completed,"September 28, 2018 3:44 pm",Honda Accord license VAUZX-4153. Parked in front of our house over a week. Does not belong to any of our neighbors.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008815&type=new_cs180221194251&viewRole=,DPW000008815,Completed,"September 28, 2018 3:22 pm",traffic light at three chopt and cary st is completely out,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008813&type=new_cs180221192758&viewRole=,DPW000008813,Assigned,"September 28, 2018 3:05 pm","Piled up at rear, next to alley",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001954&type=new_cs180228204004&viewRole=,DPU000001954,Assigned,"September 28, 2018 2:58 pm",missing manhole and storm drain in clogged with debris . Man hole is located across the street from the corner of Decatur and Evans st,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000311&type=new_cs180529151322&viewRole=,RPD000000311,Completed,"September 28, 2018 2:50 pm",location is branch and Patrick car with no tags and wheels are bald its a trailor,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008809&type=new_cs180221194423&viewRole=,DPW000008809,Completed,"September 28, 2018 2:33 pm",stop sign missing. and its very important that its replaced because some took the permanent on,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001953&type=new_cs180226204420&viewRole=,DPU000001953,Completed,"September 28, 2018 2:13 pm",1 dim light at 104 W. Lancaster; 1 light covered with trees @ 108 W. Lancaster,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008802&type=new_cs180221190731&viewRole=,DPW000008802,Completed,"September 28, 2018 1:50 pm",business owner looking to have signs installed for a set amount of time parking only please contact to advise,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008800&type=new_cs180221192758&viewRole=,DPW000008800,Assigned,"September 28, 2018 1:46 pm",Trash pickup missed on scheduled day,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008798&type=new_cs180301154109&viewRole=,DPW000008798,Completed,"September 28, 2018 1:37 pm",There are some big pot hole at this location please repairs asap.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008796&type=new_cs180221194656&viewRole=,DPW000008796,Assigned,"September 28, 2018 1:21 pm","tree is at edge of the street that has a limb that hangs over to her front porch , would like to have removed before the winter arrives and the tree limb falls into her front door",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008795&type=new_cs180221190731&viewRole=,DPW000008795,Assigned,"September 28, 2018 1:19 pm",there was a sign there but now its not and would like it replaced.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008790&type=new_cs180221194656&viewRole=,DPW000008790,Assigned,"September 28, 2018 12:47 pm",City tree needs to be removed pushing up side walk. Unable to use sidewalk there.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008789&type=new_cs180221192758&viewRole=,DPW000008789,Assigned,"September 28, 2018 12:42 pm",Bagged trash put out for collection. New resident moved in and bags not collected on collection day. In the rear alley.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008788&type=new_cs180301154109&viewRole=,DPW000008788,Completed,"September 28, 2018 12:35 pm",there are potholes in the area.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008787&type=new_cs180221194457&viewRole=,DPW000008787,Assigned,"September 28, 2018 12:35 pm","Tall grass and trash, blocking the side walk. School children must walk in the street. Needs immediate attention.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008786&type=new_cs180301154109&viewRole=,DPW000008786,Completed,"September 28, 2018 12:12 pm","Caller states right as she's coming off 95, she hit a very large pot hole on Commerce, before you get to Bells Rd.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008785&type=new_cs180221194656&viewRole=,DPW000008785,Assigned,"September 28, 2018 12:11 pm",Communications called stating the citizen put in a request for removal of city tree several years ago. She called to follow up.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008784&type=new_cs180301154109&viewRole=,DPW000008784,Assigned,"September 28, 2018 12:10 pm",Temporary fix of the curb by the city years ago is crumbling away. Resident wants permanent concrete fix,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008781&type=new_cs180221194656&viewRole=,DPW000008781,Assigned,"September 28, 2018 11:54 am","Two dead trees dropping limbs in this location, needs to be cut down as soon as possible",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008779&type=new_cs180221194656&viewRole=,DPW000008779,Assigned,"September 28, 2018 11:49 am",Stump Grind of tree that was recently removed.thx,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008775&type=new_cs180301154109&viewRole=,DPW000008775,Completed,"September 28, 2018 11:39 am","There is a large pot hole on the 3800 block of Augusta Ave, in front of Bliley Funeral Home, approximately 6"" deep red clay and large river stone surround the hole",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008774&type=new_cs180221194032&viewRole=,DPW000008774,Assigned,"September 28, 2018 11:22 am",Please investigate this request asap this Asphalt alley need to be repair its full of potholes damaging cars regularly A1B1.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008773&type=new_cs180221194656&viewRole=,DPW000008773,Assigned,"September 28, 2018 11:20 am",Citizen stated huge city tree needs trimming. She said she is afraid the limb is going to break.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008770&type=new_cs180221194457&viewRole=,DPW000008770,Assigned,"September 28, 2018 11:08 am",residnet is calling in because the grass is so over grown that its coming onto the side walk where people have to wait for the bus . and needs to be cut ASAP,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008769&type=new_cs180221194032&viewRole=,DPW000008769,Assigned,"September 28, 2018 11:06 am",Caller states it is a concrete alley - numerous pot holes.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001952&type=new_cs180226204420&viewRole=,DPU000001952,Completed,"September 28, 2018 10:51 am",Street light runs off and on during the daytime. Pole # AA57,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008765&type=new_cs180221194032&viewRole=,DPW000008765,Completed,"September 28, 2018 10:47 am",Please repair Asphalt alley full of potholes asap. A1B1,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008764&type=new_cs180221194656&viewRole=,DPW000008764,Assigned,"September 28, 2018 10:46 am","There is a maple tree in front of the house at 1220 Stanhope Avenue that has been slowly dying and dropping large branches during wind or rain. I have avoided reporting it because there was a squirrel drey in it that I did not want to disturb. However, it has recently gotten to the point where most of the branches are dead and it is a risk to the houses and cars around it.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008763&type=new_cs180221194457&viewRole=,DPW000008763,Assigned,"September 28, 2018 10:39 am",Brush blocking travel lane in road.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008762&type=new_cs180301154109&viewRole=,DPW000008762,Assigned,"September 28, 2018 10:36 am",Resident at 4332 Kingcrest said sidewalk is not aligned with other parts of the sidewalk. Requesting maintenance.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008761&type=new_cs180301154109&viewRole=,DPW000008761,Completed,"September 28, 2018 10:29 am",resident is calling in because there are three pot holes right by the stop sign to the right,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008759&type=new_cs180221194656&viewRole=,DPW000008759,Assigned,"September 28, 2018 10:25 am",A resident alerted our office that there is a large limb in a tree that is hanging over the street. The limb is large enough that if it falls it will cause considerable danger to persons or property,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008758&type=new_cs180221192758&viewRole=,DPW000008758,Assigned,"September 28, 2018 10:17 am",trash was placed out on Wednesday night was supposed to have been pick up on Thursday,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001951&type=new_cs180226204420&viewRole=,DPU000001951,Completed,"September 28, 2018 10:14 am","2 lights out, 1 at 1401 W. Laburnum & 1 at 1405 W. Laburnum Ave",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008756&type=new_cs180221194251&viewRole=,DPW000008756,Assigned,"September 28, 2018 10:11 am",lights are blinking red on Malvern and yellow on broad st,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008755&type=new_cs180301154109&viewRole=,DPW000008755,Completed,"September 28, 2018 10:08 am",Please investigate pothole at the location and see if manhole is at the location missing/per 911 communications,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008752&type=new_cs180221192758&viewRole=,DPW000008752,Assigned,"September 28, 2018 10:02 am","pieces of a bed frame have been left by the trash cans in the alley and pick up is requested behind 3116 park avenue, richmond 23221",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008751&type=new_cs180301154109&viewRole=,DPW000008751,Completed,"September 28, 2018 9:37 am",Please investigate pothole at the location,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001950&type=new_cs180228212504&viewRole=,DPU000001950,Assigned,"September 28, 2018 9:33 am",Clogged basin,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008750&type=new_cs180301154109&viewRole=,DPW000008750,Completed,"September 28, 2018 9:31 am","Rustic Road, at Hickory Road intersection, has eroded to the point that two cars cannot pass at one time. This has been as hazard for over two years. This is dangerous and easily repaired.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008749&type=new_cs180301154109&viewRole=,DPW000008749,Completed,"September 28, 2018 9:26 am",Citizen called to report pothole in this location,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008747&type=new_cs180221194656&viewRole=,DPW000008747,Assigned,"September 28, 2018 9:03 am",Please cut dead and split branches out of tree. The tree has multiple dead and split branches from the recent tornado. Please remove them from the tree before they fall on vehicles parked on the street.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001949&type=new_cs180228212904&viewRole=,DPU000001949,Assigned,"September 28, 2018 8:57 am",it a clogged storm water drain and would like to know when will someone come out and unclog the drain located to the left corner of his property if he is on his front porch if front od Dakota avenue and carter street,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008744&type=new_cs180301154109&viewRole=,DPW000008744,Completed,"September 28, 2018 8:50 am",Potholes on the 1100 and 1200 block of Oak St (multiple potholes),,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008743&type=new_cs180221194251&viewRole=,DPW000008743,Completed,"September 28, 2018 8:46 am",Traffic signal is just blinking at Belmont Ave & Kensington Ave. It has been out over a week. Please correct today. (Accidentally reported under streetlight the first time.),,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000310&type=new_cs180529151322&viewRole=,RPD000000310,Completed,"September 28, 2018 8:38 am",2 Ford mustangs abandoned for over a month in front of my house. License plates 93252(hp) silver mustang and license plate 98323(hp) gray mustang,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001948&type=new_cs180228212904&viewRole=,DPU000001948,Assigned,"September 28, 2018 7:47 am",the is standing water righ beside police station,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001947&type=new_cs180226204420&viewRole=,DPU000001947,Completed,"September 28, 2018 7:40 am",The street lamp on the sidewalk in front of 5809 Grove Avenue out.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008740&type=new_cs180221194032&viewRole=,DPW000008740,Assigned,"September 27, 2018 11:39 pm","After numerous calls and request, your trucks finally came out and plowed the alley that is in bad repair due to the commercial traffic we get from Stella Restaurant. I have paid over 2,000 of my money over the last 2 years to put gravel in the alley so that i could enter my garage without running over potholes. I just recently spend more money, your people plowed the alley 4 days ago and have not come back to put the gravel down. Please come out and put gravel down, it is a mud pit!",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008739&type=new_cs180221194251&viewRole=,DPW000008739,Completed,"September 27, 2018 8:27 pm",Pedestrian button when crossing Roseneath in the WB direction on the North side of Broad doesn’t beep/make noise (it’s one of the touch sensitive ones). It also looks like the light is no longer using its sensor (maintains green for side street when there are no cars). Not sure if these are related.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000008738&type=new_cs180221194423&viewRole=,DPW000008738,Completed,"September 27, 2018 8:23 pm",Stop sign and wrong way sign at the roundabout at 36th and E Broad appears to have been knocked down by a vehicle.,,,,,
