Service Request,Status URL,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014148&type=new_cs180301154109&viewRole=,DPW000014148,Assigned,2018-12-17-8:47-am,The gas meter was replaced several months ago and now a sink hole has formed.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014146&type=new_cs180221192758&viewRole=,DPW000014146,Assigned,2018-12-17-8:25-am,Need a bulk pickup for couch on next trash/recycling day please. Couch is with garbage bins.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003091&type=new_cs180226204420&viewRole=,DPU000003091,,2018-12-17-8:24-am,In the alley between Redwood and 1708 Mechanicsville Tpke .
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014144&type=new_cs180221192758&viewRole=,DPW000014144,Assigned,2018-12-17-8:15-am,Citizen is putting Trash out but trash collection is not picking it up due to it not being in a supercan.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014142&type=new_cs180221192758&viewRole=,DPW000014142,Assigned,2018-12-17-7:59-am,Trash Pickup missed 4309 Cambridge Rd.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014141&type=new_cs180221194656&viewRole=,DPW000014141,Assigned,2018-12-17-7:56-am,Received call from Flemings with communications stating there was an accident over the weekend where a car hit a city tree. There is a limb hanging partially blocking the sidewalk.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014140&type=new_cs180301154109&viewRole=,DPW000014140,Assigned,2018-12-17-7:52-am,Pothole repair 3400 Cuspis Rd Entire place leading to Chippenham parkway.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014139&type=new_cs180301154109&viewRole=,DPW000014139,Assigned,2018-12-17-7:47-am,Report Potholes 7700 Marilea Rd intersection (right in front the house).
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003089&type=new_cs180226204420&viewRole=,DPU000003089,,2018-12-17-3:28-am,"Light in the median of the 3000 block of Semmes is out, on the westbound side."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003086&type=new_cs180226204420&viewRole=,DPU000003086,,2018-12-16-9:44-pm,See above.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003085&type=new_cs180226204420&viewRole=,DPU000003085,,2018-12-16-9:41-pm,See above.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003084&type=new_cs180226204420&viewRole=,DPU000003084,,2018-12-16-9:38-pm,See above.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014135&type=new_cs180301154109&viewRole=,DPW000014135,Assigned,2018-12-16-7:49-pm,East bound right travel lane 2-3 potholes in travel path in Front of Exxon station.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003083&type=new_cs180226204420&viewRole=,DPU000003083,,2018-12-16-6:30-pm,"Light out going north on Hermitage Road, just before Nottoway Avenue."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014132&type=new_cs180221192758&viewRole=,DPW000014132,,2018-12-16-6:04-pm,Branches from snow storm in alley behind 4621 Sylvan Rd.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003082&type=new_cs180226204420&viewRole=,DPU000003082,,2018-12-16-5:38-pm,The street lights in this area are not functioning.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014131&type=new_cs180301154109&viewRole=,DPW000014131,Assigned,2018-12-16-2:59-pm,Fire Hydrant knocked out from snow removal on West Cary St Rd at Tuckahoe Blvd.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014130&type=new_cs180301154109&viewRole=,DPW000014130,Assigned,2018-12-16-12:58-pm,There was some recent utility work done and they left behind a large section of the road that has sunk and is damaging cars.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014127&type=new_cs180221192758&viewRole=,DPW000014127,Assigned,2018-12-16-11:13-am,discarded mattress at the side of the house.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014126&type=new_cs180221192758&viewRole=,DPW000014126,Assigned,2018-12-16-11:12-am,an old chest of drawers beside the house.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014124&type=new_cs180301154109&viewRole=,DPW000014124,Assigned,2018-12-16-10:36-am,The fire hydrant at the corner of Maple Ave and Linden Lane is leaking. The leak appears to be at or just below the asphalt where the hydrant is seated. The steady stream of water makes it hazardous in freezing temperatures as black ice forms at the corner and down Linden. Suggestion--you need a category for fire hydrant repair.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014123&type=new_cs180221192758&viewRole=,DPW000014123,Assigned,2018-12-16-9:59-am,Trash bags full of stuff.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014122&type=new_cs180221192758&viewRole=,DPW000014122,Assigned,2018-12-16-9:57-am,"Furniture, chimney flue, and other debris."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014121&type=new_cs180301154109&viewRole=,DPW000014121,Assigned,2018-12-16-5:35-am,"Large, deep pothole at the bus stop near the intersection of Forest Hill Avenue and Old Westham Road in the west bound lane of traffic."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014120&type=new_cs180301154109&viewRole=,DPW000014120,Assigned,2018-12-15-6:04-pm,Pot holes in that entire block needs to be repaired. The whole street needs to be resurfaced just as was done on the other side of Brauers Lane.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014119&type=new_cs180301154109&viewRole=,DPW000014119,Assigned,2018-12-15-5:23-pm,large potholes in middle of roadway.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014118&type=new_cs180301154109&viewRole=,DPW000014118,,2018-12-15-3:46-pm,There are two potholes getting bigger every day. Across the way from this address.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000453&type=new_cs180529151322&viewRole=,RPD000000453,,2018-12-15-2:00-pm,Red Ford pick up has been on the street with a broken back window for at least two weeks in the same spot.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003081&type=new_cs180226204420&viewRole=,DPU000003081,,2018-12-15-1:34-pm,Work order repair confirmation # DPU2857 has NOT been completed.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014117&type=new_cs180301154109&viewRole=,DPW000014117,Assigned,2018-12-15-1:33-pm,There are numerous potholes from the intersection of Warwick RD and Hopkins. They start in the 3200 block of Hopkins and go down to the 3000 block of Hopkins. This is a second request to repair them.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014116&type=new_cs180301154109&viewRole=,DPW000014116,Assigned,2018-12-15-1:12-pm,There is a growing pot hole on Massie Road close to where it intersects Sulgrave Road.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014114&type=new_cs180221192758&viewRole=,DPW000014114,Assigned,2018-12-15-11:18-am,Old vanity and pallets.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014113&type=new_cs180301154109&viewRole=,DPW000014113,Assigned,2018-12-15-11:16-am,The intersection of Belmont at the Floyd Grove alley frequently gets filled with water as it does not drain properly.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014112&type=new_cs180301154109&viewRole=,DPW000014112,Assigned,2018-12-15-10:42-am,There is a large pothole on the street immediately in front of our house on the edge of the road near the edge. Collects large amounts of water as well. Pavement is also messed up along curb..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014111&type=new_cs180301154109&viewRole=,DPW000014111,,2018-12-15-10:17-am,"potholes around concrete median, mostly on westbound lane."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014110&type=new_cs180221192758&viewRole=,DPW000014110,Assigned,2018-12-15-9:04-am,No trash or recycling collection occurred this week
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000452&type=new_cs180327174102&viewRole=,RPD000000452,,2018-12-15-8:58-am,Significant speeding is happening in Forest Hill Avenue between Westover Hill Blvd and Roanoke. There has been no enforcement in this strip for over 8 years despite multiple requested from the FHNA every quarter.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014109&type=new_cs180301154109&viewRole=,DPW000014109,Assigned,2018-12-15-8:12-am,Pothole around manhole cover at the center of the intersection of Cheverly Rd. and Marilea Rd. 23225.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003080&type=new_cs180228212504&viewRole=,DPU000003080,Assigned,2018-12-15-7:23-am,The corner of park and Harrison is flooded when it rains due to a clogged drain.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014108&type=new_cs180301154109&viewRole=,DPW000014108,Assigned,2018-12-15-2:42-am,Pothole between lanes.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014107&type=new_cs180301154109&viewRole=,DPW000014107,Assigned,2018-12-15-2:40-am,Pothole between LEFT ONLY lane and middle lane.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000451&type=new_cs180529151322&viewRole=,RPD000000451,Assigned,2018-12-14-10:33-pm,White van parked for over 3 weeks at the corner of N. 25th St. and E. Clay Street. Van is more than 2 feet from the curb and blocks the sight line for traffic at the intersection. Fast southbound traffic on N. 25th st. can't see the traffice coming east on Clay st. and vice versa. Intersection has had many accidents.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014106&type=new_cs180221192758&viewRole=,DPW000014106,Assigned,2018-12-14-9:30-pm,4 MATTRESSES STATCKED AT CORNER W/ HARRISON STREET AND LEIGH.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014105&type=new_cs180221192758&viewRole=,DPW000014105,Assigned,2018-12-14-7:45-pm,Garbage was not picked up after snow storm.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003079&type=new_cs180226204420&viewRole=,DPU000003079,,2018-12-14-7:26-pm,Light out @ Bellevue & S Crestwood.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003078&type=new_cs180226204420&viewRole=,DPU000003078,,2018-12-14-7:25-pm,Light out at Amherst & Brook.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014104&type=new_cs180301154109&viewRole=,DPW000014104,Assigned,2018-12-14-6:54-pm,pothole on willow lawn drive as north bound traffic from patterson. others further north on willow lawn dr.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014102&type=new_cs180221194251&viewRole=,DPW000014102,,2018-12-14-4:50-pm,citizen called to state that only three cars can go through the light at Boulevard and Broad St. Citizen is requesting that we extend the light..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014101&type=new_cs180301154109&viewRole=,DPW000014101,Assigned,2018-12-14-4:23-pm,SIDEWALK REPAIR.. BRICK SIDEWALK HAS HUGE HOLE.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014100&type=new_cs180221194032&viewRole=,DPW000014100,Assigned,2018-12-14-4:22-pm,Alley Gravel Repair.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014097&type=new_cs180221192758&viewRole=,DPW000014097,Assigned,2018-12-14-4:10-pm,Collect all trash cans overflowing to include recycling cans as trash was placed in them due to shortage of trash cans. Also large branch fell.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014096&type=new_cs180221192758&viewRole=,DPW000014096,Assigned,2018-12-14-4:02-pm,Parsons Row Condominium complex trash corral. There are bulk items that need to be hauled away. They consist of furniture discarded by an irresponsible resident..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003077&type=new_cs180226204420&viewRole=,DPU000003077,,2018-12-14-3:10-pm,light is out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014094&type=new_cs180301154109&viewRole=,DPW000014094,Assigned,2018-12-14-3:01-pm,Potholes on intersection of 10th and Byrd.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003076&type=new_cs180226204420&viewRole=,DPU000003076,,2018-12-14-2:28-pm,Multiple lights blinking in Chimborazo Park.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003075&type=new_cs180221191708&viewRole=,DPU000003075,,2018-12-14-1:53-pm,4000 R Midlothian Turnpike - DPU Water tank - . This area is combating some serious gun violence right now. One area that has been identified as needing lighting is water tower at 4000 R Midlothian Turnpike. Would you please look into the feasibility of adding lighting to the tank/area?.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014091&type=new_cs180221194457&viewRole=,DPW000014091,Assigned,2018-12-14-1:51-pm,The trees on property need to be cut back it is blocking area.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014086&type=new_cs180301154109&viewRole=,DPW000014086,,2018-12-14-1:08-pm,Pothole at traffic light Commerce Road and Bells Road Intersection at I95 Overpass Pothole on Commerce Road 1/2 block from I95 on Ramp.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014085&type=new_cs180221194656&viewRole=,DPW000014085,Assigned,2018-12-14-1:01-pm,Citizen called to report that a tree is dead and limbs are falling off damaging property. Citizen main concerned is that if tree fall from being so old that it will fall on the citizens 98 years old cousins.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014084&type=new_cs180301154109&viewRole=,DPW000014084,Assigned,2018-12-14-12:58-pm,Pittaway Rd. Between 10675 house and across the street. Very large potholes on both sides of street. High traffic making it worse.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014079&type=new_cs180221192758&viewRole=,DPW000014079,,2018-12-14-11:18-am,Has not been picked up this week. Should have been monday but was delayed due to snow. It is friday and trash has not been collected yet. Recycling has been picked up.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014078&type=new_cs180221194656&viewRole=,DPW000014078,Assigned,2018-12-14-11:12-am,Large tree limb fell out of tree is on the V St side of house laying on fence and in part in citizen yard.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014077&type=new_cs180301154109&viewRole=,DPW000014077,Assigned,2018-12-14-11:12-am,customer reported potholes on all along Commonwealth really need repair - please check Commonwealth from Cary Street Road back to Broad Street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014069&type=new_cs180301154109&viewRole=,DPW000014069,Assigned,2018-12-14-10:26-am,pothole eastbound lane Grove Ave.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014067&type=new_cs180221192758&viewRole=,DPW000014067,,2018-12-14-10:16-am,Nobody’s garbage on Lexington was picked this week.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014065&type=new_cs180221194423&viewRole=,DPW000014065,,2018-12-14-10:13-am,The sign denoting 10th Street is missing and the remaining Canal Street sign is misleadingly bent so westbound traffic on Canal at the stoplight sees Canal as the cross street at that intersection. Very confusing to drivers not familiar to the area.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014059&type=new_cs180301154109&viewRole=,DPW000014059,Assigned,2018-12-14-9:26-am,pothole repair.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003074&type=new_cs180228212904&viewRole=,DPU000003074,,2018-12-14-9:11-am,The storm drain is backed up and needs to be cleaned out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003073&type=new_cs180226204420&viewRole=,DPU000003073,,2018-12-14-9:07-am,There is a light out in the alley. Please repair.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014055&type=new_cs180221192758&viewRole=,DPW000014055,Assigned,2018-12-14-9:06-am,Citizen called to follow up on request. Wants her trash to be picked up..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003072&type=new_cs180226204420&viewRole=,DPU000003072,,2018-12-14-8:52-am,Caller states the light repeatedly blinking.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014053&type=new_cs180221194423&viewRole=,DPW000014053,,2018-12-14-8:45-am,stop sign needs to be repaired. It was knocked over due to an accident.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014052&type=new_cs180301154109&viewRole=,DPW000014052,Assigned,2018-12-14-8:42-am,concern of a pothole that is causing accidents...a stop sign and fire hydrant has been hit. The pothole is on Sussex St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014051&type=new_cs180221194251&viewRole=,DPW000014051,,2018-12-14-8:34-am,the light is not turning green stay red through several cycles.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014049&type=new_cs180221192758&viewRole=,DPW000014049,Assigned,2018-12-14-6:24-am,Would like a Trash can and a recycling trash can.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014048&type=new_cs180301154109&viewRole=,DPW000014048,,2018-12-13-8:12-pm,Very deep pothole. When I hit it I was sure it was going to hurt my car. It did cause pain to my neck along with a very bad headache. It is somewhere between 19th and 17th streets on Maury street. It was night when I drove through and I could not see it..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014047&type=new_cs180301154109&viewRole=,DPW000014047,Assigned,2018-12-13-7:12-pm,Pothole on the corner of W. 47th and Forest Hill Ave. Has been repaired several times and continues to come back even larger and deeper. .
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014045&type=new_cs180221194032&viewRole=,DPW000014045,Assigned,2018-12-13-4:45-pm,Drainage issues as the result of alley paving by the city. Contributing to property damage and Mosquitos in spring summer and fall. Has been reported before..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003071&type=new_cs180226204420&viewRole=,DPU000003071,,2018-12-13-4:18-pm,Globe broken and glass on the sidewalk. 208 N 27th Street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014042&type=new_cs180221194656&viewRole=,DPW000014042,Assigned,2018-12-13-3:53-pm,Tree ID: 137353 - caller states there is a very large limb hanging from this tree. He is concerned it could fall and hit someone..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000450&type=new_cs180529151322&viewRole=,RPD000000450,,2018-12-13-3:44-pm,There are two abandoned Durango SUVs at this address (one is on the street at 3004 Cliff Ave. and One directly across the street). Both have expired state inspection stickers - one (the black one) has no license plates; the other SUV (the white one) has plates but have expired. Both vehicles have been inoperable for at least 4 months. Request both be towed from Cliff 3000 block of Cliff Ave.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014041&type=new_cs180301154109&viewRole=,DPW000014041,Assigned,2018-12-13-3:44-pm,Citizen states that the sidewalk to the entrance of his business is crumbling and his customers are complaining and not wanting to enter because its is scrapping under the bottom of the cars. Would like to have the sidewalk repaired.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003070&type=new_cs180226204420&viewRole=,DPU000003070,,2018-12-13-3:21-pm,street light out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014039&type=new_cs180221194423&viewRole=,DPW000014039,Assigned,2018-12-13-3:13-pm,Says the welcome to Richmond sign is torn and needs to be replaced The Sign is on In front of Haynes Store. Intersection of Chippenham Pkwy and Hull Street Road.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014036&type=new_cs180301154109&viewRole=,DPW000014036,Assigned,2018-12-13-2:32-pm,deep pothole adjacent to manhole in the intersection of w cary st and s cherry st.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014035&type=new_cs180220201343&viewRole=,DPW000014035,,2018-12-13-2:29-pm,Resident has been having a problem with her mail box being destroyed because of fast drivers. she would like a speed bump to slow them down.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014032&type=new_cs180301154109&viewRole=,DPW000014032,,2018-12-13-2:17-pm,"We live in a 55 and over subdivision,The Villas of Archer Springs including Archer Springs Terrace, and Corley Home Drive are the main roads. The terrain in this subdivision is very steep and emergency vehicles that need to access our neighborhood can not. It was never plowed during or after the recent snowstorm 12/8/2018. Yet the flat road surfaces in the older neighborhood had all of their streets plowed.Today, 12/13/2019 we still do not have any snow removal, salt or sand application."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014026&type=new_cs180221194656&viewRole=,DPW000014026,Assigned,2018-12-13-2:03-pm,"There is a tree on the strip between the sidewalk and the street (in front of 3003 Parkwood) that is about to drop a branch on a car parked below. There is a broken branch that is dangling from another branch and is poised to fall at any time. This tree has dropped branches that smashed through the windshield of cars parked below TWICE in the past 6 months, and it looks like it's about to happen again. I don't know if the tree is dying or if it needs regular maintenance, but it is a liability."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014021&type=new_cs180221192758&viewRole=,DPW000014021,Assigned,2018-12-13-1:35-pm,Mattress and box spring in alley behind trash bins needs to be picked up.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014019&type=new_cs180301154109&viewRole=,DPW000014019,Assigned,2018-12-13-1:21-pm,"Caller states that due to water accumulation and lack of drainage, the pavement is collapsing and wearing away. This is causing a road hazard.."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014018&type=new_cs180301154109&viewRole=,DPW000014018,Assigned,2018-12-13-1:17-pm,Caller states there are multiple pot holes along Chippenham Pkwy between Forest Hill exits and Custis Rd in the Northbound lane.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003069&type=new_cs180301153010&viewRole=,DPU000003069,Assigned,2018-12-13-1:07-pm,Manhole cover missing. Near 3 tow path lane between..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003068&type=new_cs180228141848&viewRole=,DPU000003068,Assigned,2018-12-13-1:02-pm,Citizen states that there is an odor in the building possibly from the sewer; someone from the city has come out in the past; requests to have checked and to be notified when the city comes out; she would like to speak with the worker regarding the concern.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014011&type=new_cs180221192758&viewRole=,DPW000014011,Assigned,2018-12-13-12:01-pm,citizen wants to know why bulk trash has not been picked up in over a month. Wants Bulk trash to picked up.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014002&type=new_cs180301154109&viewRole=,DPW000014002,Assigned,2018-12-13-10:29-am,large pothole that can damage vehicles; extremely dangerous please expedite.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014001&type=new_cs180221192758&viewRole=,DPW000014001,Assigned,2018-12-13-10:08-am,citizen trash was not picked up.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014000&type=new_cs180221192758&viewRole=,DPW000014000,Assigned,2018-12-13-9:54-am,citizen calling due to trash not picked up.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013998&type=new_cs180221194251&viewRole=,DPW000013998,,2018-12-13-9:17-am,"At Malvern and Monument Avenue, the left turn signal is not working in either directions. This is causing backup from the turning lane into the middle lanes because cars cannot turn left the traffic is spilling over into the middle lanes causing major traffic congestions. Additionally, there needs to be a (left turn) signal added turning from Malvern in either direction to allow the vehicles to turn onto Monument. This is a risky area and cars cannot see when to turn onto Monument."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013997&type=new_cs180221194251&viewRole=,DPW000013997,,2018-12-13-9:16-am,The left turn signal stays red and will not turn green. The light is on The Boulevard turning left onto Ellen St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013996&type=new_cs180301154109&viewRole=,DPW000013996,Assigned,2018-12-13-9:15-am,Caller states there are multiple pot holes along Oakland ave on the 2500 block..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013994&type=new_cs180221194251&viewRole=,DPW000013994,,2018-12-13-9:03-am,traffic signal seems to be off..signals needs to be adjusted. Caller states he noticed the concern at 3rd and on 9th and Franklin St. Traffic is backed up.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013991&type=new_cs180221194656&viewRole=,DPW000013991,Assigned,2018-12-13-8:51-am,Caller states a tree fell and is partially blocking the alley..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013990&type=new_cs180301154109&viewRole=,DPW000013990,,2018-12-13-8:50-am,"Byrd Street is unnecessarily STILL closed from 4th down the hill to 6th, etc. even thought Byrd is TOTALLY clear of snow and ice and is safe for driving. It is causing VERY lengthy backups. PLEASE REMOVE THE CLOSED SIGN AND CONES. Thank you."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013989&type=new_cs180221192758&viewRole=,DPW000013989,Assigned,2018-12-13-8:15-am,"Our street has been skipped for garbage removal. We have not had a garbage pick up since December 3rd. Today is December 13th. Other streets have been picked up in my neighborhood. Please pick up garbage as soon as possible, all of my neighbors have our garbage cans on the street and we are running out of room in them.."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003067&type=new_cs180226204420&viewRole=,DPU000003067,,2018-12-12-11:04-pm,Light blinking- pole # XI18.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003066&type=new_cs180226204420&viewRole=,DPU000003066,,2018-12-12-10:59-pm,Light out: number CG 98.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003065&type=new_cs180226204420&viewRole=,DPU000003065,,2018-12-12-10:52-pm,Light out pole EL81.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013987&type=new_cs180221192758&viewRole=,DPW000013987,Assigned,2018-12-12-9:33-pm,Regular garbage pick up was missed this week. Please come!.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003064&type=new_cs180226204420&viewRole=,DPU000003064,,2018-12-12-7:05-pm,The lamp is out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013986&type=new_cs180301154109&viewRole=,DPW000013986,Assigned,2018-12-12-6:33-pm,Large and deep Pot hole on the corner by 7-11.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013985&type=new_cs180221194251&viewRole=,DPW000013985,,2018-12-12-6:25-pm,Cross walk light is out from both sides of Roseneath.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013984&type=new_cs180221192758&viewRole=,DPW000013984,Assigned,2018-12-12-6:13-pm,Mattress leaning up against retaining wall.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003063&type=new_cs180226204420&viewRole=,DPU000003063,,2018-12-12-4:25-pm,Alley of 1722 Stockton St (1) light is out. Pole # ACEW1012SPSK60.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013980&type=new_cs180301154109&viewRole=,DPW000013980,Assigned,2018-12-12-3:28-pm,pot hole repair.. citizen states that the pot hole is in the middle of Maury and Commerence..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013978&type=new_cs180221194423&viewRole=,DPW000013978,Assigned,2018-12-12-3:07-pm,The pole was hit by a car last night 12/11/18 a little after 5pm. It would be nice if the city could get their insurance to help cover the cost of repairs and manpower. RPD has the report.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013977&type=new_cs180221192758&viewRole=,DPW000013977,Assigned,2018-12-12-2:52-pm,CITIZEN CALLED DUE TO TRASH NOT BEING PICKED UP. PICK UP DAY WAS MONDAY.
