Service Request,Status URL,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013207&type=new_cs180221192758&viewRole=,DPW000013207,Assigned,2018-11-30-10:45-am,Bags of leaves dumped at the creek. Next to 1500 Columbia st.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013205&type=new_cs180221192758&viewRole=,DPW000013205,Assigned,2018-11-30-10:36-am,Someone has either moved or illegally dumped there boxspring/bedframe in our alley. There is also a broken Recycling can that is full of water and debris. It has been left multiple times and either needs to be repaired or replaced. This has yet to be addressed and its been well over a month. Also it is increasing in problems for the Alley. More trash is being dumped creating a nasty living experience. Any thoughts or insight would help please.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013201&type=new_cs180301154109&viewRole=,DPW000013201,Assigned,2018-11-30-10:07-am,2 drop potholes headed south.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002933&type=new_cs180228212504&viewRole=,DPU000002933,Assigned,2018-11-30-10:02-am,Citizen reports drainage ditch on side of road overflows when it rains. The ditch is on Hey Road and Adler Road.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000001879&type=new_cs180301161330&viewRole=,PDR000001879,,2018-11-30-9:53-am,"Citizen reports multiple inoperable vehicles on the property, especially a bus parked on the front yard filled with junk."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002932&type=new_cs180226204420&viewRole=,DPU000002932,,2018-11-30-9:52-am,Citizen states that the light in the alley is completely out right behind her gate and is very dark.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002931&type=new_cs180226204420&viewRole=,DPU000002931,,2018-11-30-9:46-am,In the Alley of 211 N 28th St their streetlight being out for weeks
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002930&type=new_cs180226204420&viewRole=,DPU000002930,,2018-11-30-9:41-am,Corner of Red Oak @ 606 Arizona Dr.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013193&type=new_cs180221194656&viewRole=,DPW000013193,Assigned,2018-11-30-9:27-am,"Good afternoon, Following up on this request for tree trimming at 1400 Block of Cary St at 14th. Also have a request in for the block up at 1300 of Cary between 14th and Virginia. Please advise. ."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013191&type=new_cs180221190906&viewRole=,DPW000013191,Assigned,2018-11-30-9:14-am,Citizen would like to have the traffic light reviewed because citizens are not yeiling to to traffic during the green light heading south turning left on to broad st. She feels that it is dangerous because they are not paying attention to the yield sign and feels it should be bigger or anything that could be done because at night you cant see it.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013190&type=new_cs180301154109&viewRole=,DPW000013190,Assigned,2018-11-30-9:13-am,2 potholes.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013189&type=new_cs180301154109&viewRole=,DPW000013189,Assigned,2018-11-30-9:08-am,Big pothole on 1710 N. 17th Street. could destroy a tire.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013184&type=new_cs180221194656&viewRole=,DPW000013184,Assigned,2018-11-30-8:22-am,Tree was originally reported in November 2017 - 101000093740 - She states the tree is the responsibility of the city and not on her property. She wants to speak with someone directly regarding the issue as she wants to be there when someone comes out to assess the tree..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002929&type=new_cs180226204420&viewRole=,DPU000002929,,2018-11-30-8:06-am,Citizen called to report street light is out between 832 and 836.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002928&type=new_cs180226204420&viewRole=,DPU000002928,,2018-11-29-8:24-pm,Lamp not lit 3 of last 4 nights.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002927&type=new_cs180221191708&viewRole=,DPU000002927,,2018-11-29-8:22-pm,At the corner of Hillcrest Rd and 42nd Street. Streetlight out and its dark.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000432&type=new_cs180529151350&viewRole=,RPD000000432,,2018-11-29-7:41-pm,"1903 E. Marshall, north side of the street (park side). People are blatantly parking in front of no parking signs. This narrows the roadway and makes it harder to see the stop sign. Also - only two permanent stop signs at the 4way stop at Cedar & E. Marshall.."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013180&type=new_cs180301154109&viewRole=,DPW000013180,Assigned,2018-11-29-7:36-pm,Intersection of Cedar and East Marshall is back open after construction. Only two of the four corners have permanent STOP signs.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013177&type=new_cs180221194656&viewRole=,DPW000013177,Assigned,2018-11-29-4:44-pm,the tree is leaning on her garage and water is pouring into her home and she has to get that tree off of her garage and the bamboo keeps tree from flatten the garage it fell in her yard but not all the way the 15 ft is located on the owner property.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002926&type=new_cs180226204420&viewRole=,DPU000002926,,2018-11-29-4:29-pm,The shorter light in front of home is out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013176&type=new_cs180221192758&viewRole=,DPW000013176,Assigned,2018-11-29-4:07-pm,Located in Alii behind 2414 Rosewood Ave..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013175&type=new_cs180301154109&viewRole=,DPW000013175,Assigned,2018-11-29-3:55-pm,Large pot hole on Northampton St near Goddin.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013173&type=new_cs180301154109&viewRole=,DPW000013173,Assigned,2018-11-29-3:36-pm,Very dangerous.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013171&type=new_cs180301154109&viewRole=,DPW000013171,Assigned,2018-11-29-3:29-pm,Large pothole forming on SW corner of Forest Hill Ave and 47th St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013166&type=new_cs180301154109&viewRole=,DPW000013166,Assigned,2018-11-29-3:02-pm,Caller hit pot hole and damaged car..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013165&type=new_cs180301154109&viewRole=,DPW000013165,Assigned,2018-11-29-3:00-pm,"Park Avenue between the 1200 and 1400 blocks is rutted with damaged and badly patched roadway. It has been this way for many years, and is getting worse. A leaking water main at 1306 and blocked storm water drains are causing further problems."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002925&type=new_cs180226204420&viewRole=,DPU000002925,,2018-11-29-2:59-pm,3-4 lights out entirely block location on 3323 Southall Ave.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002924&type=new_cs180226204420&viewRole=,DPU000002924,,2018-11-29-2:59-pm,Street light is out. Alley is very dark.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013163&type=new_cs180301154109&viewRole=,DPW000013163,Assigned,2018-11-29-2:47-pm,40 feet by 5 feet of damage to the sidewalk. location is rated as 19.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013162&type=new_cs180301154109&viewRole=,DPW000013162,Assigned,2018-11-29-2:45-pm,In the middle of the road.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013161&type=new_cs180221192758&viewRole=,DPW000013161,Assigned,2018-11-29-2:43-pm,It is on the other side of Richmond-Henrico Turnpike.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013160&type=new_cs180301154109&viewRole=,DPW000013160,Assigned,2018-11-29-2:43-pm,Citizen mother fell because of the sidewalk.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013159&type=new_cs180301154109&viewRole=,DPW000013159,Assigned,2018-11-29-2:34-pm,She had to get 2 new tires.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013158&type=new_cs180301154109&viewRole=,DPW000013158,Assigned,2018-11-29-2:27-pm,40 feet by 5 feet of damaged sidewalk due to tree roots.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002923&type=new_cs180226204420&viewRole=,DPU000002923,,2018-11-29-2:23-pm,There is a newer apartment complex at 1570 German School Rd where none of the street lights are turned on.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013153&type=new_cs180301154109&viewRole=,DPW000013153,Assigned,2018-11-29-1:53-pm,40 feet by 10 feet of sidewalk is damaged. raised up a little bit higher than it should be.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013151&type=new_cs180301154109&viewRole=,DPW000013151,Assigned,2018-11-29-1:45-pm,pothole.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013150&type=new_cs180221194032&viewRole=,DPW000013150,Assigned,2018-11-29-1:33-pm,Hole in the alley just behind house's parking area.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013149&type=new_cs180221194656&viewRole=,DPW000013149,Assigned,2018-11-29-1:25-pm,"Tree on the side of her fence needs to be cut because the are growing into her yard and the leaves are constantly falling into her yard,."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013148&type=new_cs180301154109&viewRole=,DPW000013148,,2018-11-29-1:23-pm,there are about 4 potholes there.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013147&type=new_cs180301154109&viewRole=,DPW000013147,Assigned,2018-11-29-1:20-pm,there is a large pothole in between 3006 and 3012 drive close to the curb.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013145&type=new_cs180301154109&viewRole=,DPW000013145,,2018-11-29-1:12-pm,pot hole.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013143&type=new_cs180301154109&viewRole=,DPW000013143,,2018-11-29-1:11-pm,pot hole.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013142&type=new_cs180301154109&viewRole=,DPW000013142,Assigned,2018-11-29-1:11-pm,"2 main potholes in front of Riverfront Plaza on E. Byrd St just before S 10th St, one in the right 'straight' lane and the other between the 2 'straight' lanes. These are getting bigger each day. Also on E. Byrd past S 10th st heading toward Canal, there are several along that curve as you go under the overpass."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000001874&type=new_cs180301161330&viewRole=,PDR000001874,,2018-11-29-1:10-pm,Abandon scooter in the alley way. Its chain to a pole in the alley and has been there for 2 years now. No plates.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013141&type=new_cs180301154109&viewRole=,DPW000013141,Assigned,2018-11-29-1:10-pm,there is a pot hole.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002922&type=new_cs180226204420&viewRole=,DPU000002922,,2018-11-29-12:23-pm,2608-2610 in Alley way E Grace St and Broad St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002921&type=new_cs180226204420&viewRole=,DPU000002921,,2018-11-29-12:14-pm,W Clay @ N Henry St are (2) streetlights are out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013133&type=new_cs180221194032&viewRole=,DPW000013133,Assigned,2018-11-29-12:13-pm,"A number of large potholes in this alley. Entrance from Kensington was repaired, but not the alley itself between Kensington and Stuart Avenue. This alley is parallel to Mulberry St, behind 406 N Mulberry. We use this alley to enter our garage."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013132&type=new_cs180221194656&viewRole=,DPW000013132,Assigned,2018-11-29-12:12-pm,Tree was removed by the city and citizen was told that someone will be coming by the grid and remove the stump but this has not happen yet.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002920&type=new_cs180226204420&viewRole=,DPU000002920,,2018-11-29-12:11-pm,28 S Street there (1) light is out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002919&type=new_cs180228212504&viewRole=,DPU000002919,Assigned,2018-11-29-12:06-pm,Water is not draining into basin today the water was frozen which now can cause accidents and not maintained puts the city in not a liability.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013130&type=new_cs180301154109&viewRole=,DPW000013130,,2018-11-29-11:57-am,3 sections of bricks on the sidewalk are in need of repair.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002918&type=new_cs180226204420&viewRole=,DPU000002918,,2018-11-29-11:43-am,There is a streetlight in the alley.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013128&type=new_cs180221194423&viewRole=,DPW000013128,,2018-11-29-11:40-am,Citizen would like to have the no parking signs replaced because they are faded.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013125&type=new_cs180221192758&viewRole=,DPW000013125,Assigned,2018-11-29-11:22-am,Citizen states that he has had the brush out for pick up for the past 3 weeks and it was never picked up.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002917&type=new_cs180226204420&viewRole=,DPU000002917,,2018-11-29-11:22-am,S/B in Alley of 4th N Colonial Ave.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013123&type=new_cs180221192758&viewRole=,DPW000013123,Assigned,2018-11-29-11:15-am,Items are located in the alley behind the house. Has been there for about a month and has not been picked on recycle days.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002915&type=new_cs180228212904&viewRole=,DPU000002915,Assigned,2018-11-29-11:07-am,there Is a storm drain and sewer connection the sewer has back up in to the citizen home..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013121&type=new_cs180301154109&viewRole=,DPW000013121,Assigned,2018-11-29-10:37-am,"sand dirt etc. collected on side of northbound lane. street sweepers in past have not been able to get it up and it continues to grow- please bring shovels & brooms. it now covers 2ft into lane for a decent stretch, and is located where there is a low spot on a sharp curve on an already narrow road. this section is slick, and cannot be safely driven over. Requesting clean up and long term solution to the continuous problem."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013117&type=new_cs180301154109&viewRole=,DPW000013117,,2018-11-29-10:21-am,Citizen states there is a pothole coming to the entrance of her drive way and it has damaged her vehicle on several different occasions and she has been reporting it consistently.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002914&type=new_cs180226204420&viewRole=,DPU000002914,,2018-11-29-10:19-am,N/W Corner of Roseneath Rd (1) Streetlight is out. Pole #23420.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013116&type=new_cs180301154109&viewRole=,DPW000013116,Assigned,2018-11-29-10:17-am,"ALL of covington rd is a hazard- unsafe: road too narrow, no lines on road, edges of road crumbling, brush in culverts despite sharp curves in road.."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013112&type=new_cs180301154109&viewRole=,DPW000013112,Assigned,2018-11-29-9:59-am,tree on southbound side of covington rd just before midlothian tnpk intersection keeps growing back into street from the gutter beside street. this tree in a non-native invasive species which grows quickly. please get rid of the tree once and for all. cars driving in the southbound lane end up getting smacked by the branches when they cannot avoid it by swerving into the northbound lane.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002913&type=new_cs180228212504&viewRole=,DPU000002913,Assigned,2018-11-29-9:03-am,Stormwater drain is clogged at corner of Cutshaw and Shenendoah. Right near a city bus stop..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002912&type=new_cs180228212504&viewRole=,DPU000002912,Assigned,2018-11-29-8:58-am,DPU replaced water meter and area is collecting red clay mud and causing stormwater drain to clog along the street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013109&type=new_cs180221194656&viewRole=,DPW000013109,Assigned,2018-11-29-8:56-am,Tree ID: 36708 - caller requests the tree be trimmed back..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013107&type=new_cs180221192758&viewRole=,DPW000013107,Assigned,2018-11-29-8:37-am,on trash day the driver did not collect one of my cans.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002911&type=new_cs180228204004&viewRole=,DPU000002911,Assigned,2018-11-29-8:36-am,water is leaking out of the corner of a manhole covering.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013106&type=new_cs180301154109&viewRole=,DPW000013106,Assigned,2018-11-29-8:30-am,There is a recurring pothole on eastbound Cary at Banbury Road. This morning the water from the pothole has splashed onto the pavement and has caused a dangerous black ice situation.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002910&type=new_cs180228212504&viewRole=,DPU000002910,Assigned,2018-11-29-8:25-am,Caller states there is standing water..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002909&type=new_cs180226204420&viewRole=,DPU000002909,,2018-11-29-8:05-am,lamp is out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013105&type=new_cs180301154109&viewRole=,DPW000013105,,2018-11-29-7:48-am,pothole right in front of traffic circle.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002908&type=new_cs180226204420&viewRole=,DPU000002908,,2018-11-28-11:07-pm,Light out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013103&type=new_cs180221194656&viewRole=,DPW000013103,Assigned,2018-11-28-11:05-pm,Large broken limbs hanging in tree resulting from recent storms. Tree is in poor condition.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013102&type=new_cs180301154109&viewRole=,DPW000013102,,2018-11-28-11:00-pm,Deep pothole on WB side of splitter. Pavement cannot drain properly so this pothole repeatedly opens.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002907&type=new_cs180226204420&viewRole=,DPU000002907,,2018-11-28-10:56-pm,Light out on Amherst at alley.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002906&type=new_cs180226204420&viewRole=,DPU000002906,,2018-11-28-10:54-pm,Light out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013101&type=new_cs180301154109&viewRole=,DPW000013101,Assigned,2018-11-28-10:47-pm,Gutter tore up during road work. Fills with standing water now because the concrete gutter wasn't replaced.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013100&type=new_cs180301154109&viewRole=,DPW000013100,,2018-11-28-10:45-pm,Big pothole on roundabout at Maple and Guthrie.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013099&type=new_cs180301154109&viewRole=,DPW000013099,,2018-11-28-10:44-pm,Multiple potholes on both Sides of clay st between 23rd and 25th.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002905&type=new_cs180226204420&viewRole=,DPU000002905,,2018-11-28-9:54-pm,"Hello. As you can see in the photo, the cover at the base of this light pole is broken and no longer in place. This light pole is on the east side of Williamsburg Ave and is the first one south of the intersection w/ Nicholson St. There are many light poles in my neighborhood w/ similar problems. I can continue to submit one or two at a time unless you'd like me to submit them another way."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013098&type=new_cs180301154109&viewRole=,DPW000013098,Assigned,2018-11-28-9:10-pm,"There is a sink hole in front of our home at 4018 Dunston. A small section of pavement is up, but the hole goes very deep and the end of our front yard is now starting to cave in as well near the hole."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013096&type=new_cs180221192758&viewRole=,DPW000013096,Assigned,2018-11-28-5:58-pm,"Cardboard boxes in alley, a large amount."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013095&type=new_cs180301154109&viewRole=,DPW000013095,,2018-11-28-5:39-pm,"2 big potholes, north side of street."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002904&type=new_cs180226204420&viewRole=,DPU000002904,,2018-11-28-5:23-pm,"Lamp in the median of the 2200 block of Semmes Ave is blinking, on the westbound side."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013094&type=new_cs180301154109&viewRole=,DPW000013094,,2018-11-28-5:22-pm,30 feet by 5 feet of damage to the sidewalk.
